"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Разница (%)";"Совпадение (%)";"Ссылка"
"H660-32C-DEEP Фитинг HEL """"Мама"""" со вставкой """"вогнутая"""" M10 x 1.25 Metric";"H660-32C_H660-32C-D";"940.0";"Не найдено";"";"";"";"";"";""
"Фитинг """"мама"""" под крепление скобой - Без вставки 3/8"""" x 24 JIC";"_Фитинг_""""м";"650.0";"Avito";"Гайка 12х1.5 конус. внутренний шестигранник в Уфе";"75.0";"-875.0";"-92.1";"57.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/gayka_12h1.5_konus._vnutrenniy_shestigrannik_4087849446"
"Фитинг """"мама"""" под крепление скобой - Без вставки 3/8"""" x 24 JIC";"_Фитинг_""""м";"650.0";"Avito";"Гайки колесные Газель открытая М18х1,5 12 шт в Нижнем Новгороде";"925.0";"275.0";"42.3";"54.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/gayki_kolesnye_gazel_otkrytaya_m18h15_12_sht_7712595375"
"Фитинг """"мама"""" под крепление скобой - Без вставки 3/8"""" x 24 JIC";"_Фитинг_""""м";"650.0";"Avito";"2 Закрытых Кодовых Замка. Код Забыт в Нижнем Новгороде";"215.0";"-435.0";"-66.9";"54.0";"https://www.avito.ru/nizhniy_novgorod/tovary_dlya_kompyutera/2_zakrytyh_kodovyh_zamka._kod_zabyt_7339799081"
"Фитинг """"мама"""" под крепление скобой - Без вставки 3/8"""" x 24 JIC";"_Фитинг_""""м";"650.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-550.0";"-84.6";"54.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Фитинг """"мама"""" под крепление скобой - Без вставки 3/8"""" x 24 JIC";"_Фитинг_""""м";"650.0";"Avito";"Гайки колесные Газель открытая М18х1,5 12 шт в Нижнем Новгороде";"925.0";"275.0";"42.3";"54.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/gayki_kolesnye_gazel_otkrytaya_m18h15_12_sht_7712595375"
"Фитинг """"мама"""" под крепление скобой - Без вставки 3/8"""" x 24 JIC";"_Фитинг_""""м";"650.0";"Avito";"Гайка 12х1.5 конус. внутренний шестигранник в Уфе";"75.0";"-575.0";"-88.5";"54.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/gayka_12h1.5_konus._vnutrenniy_shestigrannik_4087849446"
"Фитинг """"мама"""" под крепление скобой - Без вставки 3/8"""" x 24 JIC";"_Фитинг_""""м";"650.0";"Avito";"Zlatka Замок магнитный FMK-M01 5 х 11 мм 5 х 5 шт в Новосибирске";"1430.0";"780.0";"120.0";"54.0";"https://www.avito.ru/novosibirsk/kollektsionirovanie/zlatka_zamok_magnitnyy_fmk-m01_5_h_11_mm_5_h_5_sht_2513050227"
"Фитинг """"мама"""" под крепление скобой - Без вставки 3/8"""" x 24 JIC";"_Фитинг_""""м";"650.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-550.0";"-84.6";"54.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"H663-31CN-V3 Фитинг HEL """"Мама"""" под крепление скобой без вставки  - VAG M10 x 1.00 Metric";"H663-31CN_H663-31CN-";"800.0";"Не найдено";"";"";"";"";"";""
"Фитинг """"мама"""" под крепление скобой - Без вставки M10 x 1.25 Metric";"_Фитинг_""""м";"650.0";"Avito";"Гайка 12х1.5 конус. внутренний шестигранник в Уфе";"75.0";"-875.0";"-92.1";"57.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/gayka_12h1.5_konus._vnutrenniy_shestigrannik_4087849446"
"Фитинг """"мама"""" под крепление скобой - Без вставки M10 x 1.25 Metric";"_Фитинг_""""м";"650.0";"Avito";"Гайки колесные Газель открытая М18х1,5 12 шт в Нижнем Новгороде";"925.0";"275.0";"42.3";"54.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/gayki_kolesnye_gazel_otkrytaya_m18h15_12_sht_7712595375"
"Фитинг """"мама"""" под крепление скобой - Без вставки M10 x 1.25 Metric";"_Фитинг_""""м";"650.0";"Avito";"2 Закрытых Кодовых Замка. Код Забыт в Нижнем Новгороде";"215.0";"-435.0";"-66.9";"54.0";"https://www.avito.ru/nizhniy_novgorod/tovary_dlya_kompyutera/2_zakrytyh_kodovyh_zamka._kod_zabyt_7339799081"
"Фитинг """"мама"""" под крепление скобой - Без вставки M10 x 1.25 Metric";"_Фитинг_""""м";"650.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-550.0";"-84.6";"54.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Фитинг """"мама"""" под крепление скобой - Без вставки M10 x 1.25 Metric";"_Фитинг_""""м";"650.0";"Avito";"Гайки колесные Газель открытая М18х1,5 12 шт в Нижнем Новгороде";"925.0";"275.0";"42.3";"54.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/gayki_kolesnye_gazel_otkrytaya_m18h15_12_sht_7712595375"
"Фитинг """"мама"""" под крепление скобой - Без вставки M10 x 1.25 Metric";"_Фитинг_""""м";"650.0";"Avito";"Гайка 12х1.5 конус. внутренний шестигранник в Уфе";"75.0";"-575.0";"-88.5";"54.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/gayka_12h1.5_konus._vnutrenniy_shestigrannik_4087849446"
"Фитинг """"мама"""" под крепление скобой - Без вставки M10 x 1.25 Metric";"_Фитинг_""""м";"650.0";"Avito";"Zlatka Замок магнитный FMK-M01 5 х 11 мм 5 х 5 шт в Новосибирске";"1430.0";"780.0";"120.0";"54.0";"https://www.avito.ru/novosibirsk/kollektsionirovanie/zlatka_zamok_magnitnyy_fmk-m01_5_h_11_mm_5_h_5_sht_2513050227"
"Фитинг """"мама"""" под крепление скобой - Без вставки M10 x 1.25 Metric";"_Фитинг_""""м";"650.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-550.0";"-84.6";"54.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Фитинг """"мама"""" внутренняя М12х1, внешняя М16 х 1.5";"_Фитинг_""""м";"950.0";"Avito";"Гайка 12х1.5 конус. внутренний шестигранник в Уфе";"75.0";"-875.0";"-92.1";"57.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/gayka_12h1.5_konus._vnutrenniy_shestigrannik_4087849446"
"Фитинг """"мама"""" внутренняя М12х1, внешняя М16 х 1.5";"_Фитинг_""""м";"950.0";"Avito";"Гайки колесные Газель открытая М18х1,5 12 шт в Нижнем Новгороде";"925.0";"275.0";"42.3";"54.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/gayki_kolesnye_gazel_otkrytaya_m18h15_12_sht_7712595375"
"Фитинг """"мама"""" внутренняя М12х1, внешняя М16 х 1.5";"_Фитинг_""""м";"950.0";"Avito";"2 Закрытых Кодовых Замка. Код Забыт в Нижнем Новгороде";"215.0";"-435.0";"-66.9";"54.0";"https://www.avito.ru/nizhniy_novgorod/tovary_dlya_kompyutera/2_zakrytyh_kodovyh_zamka._kod_zabyt_7339799081"
"Фитинг """"мама"""" внутренняя М12х1, внешняя М16 х 1.5";"_Фитинг_""""м";"950.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-550.0";"-84.6";"54.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Фитинг """"мама"""" внутренняя М12х1, внешняя М16 х 1.5";"_Фитинг_""""м";"950.0";"Avito";"Гайки колесные Газель открытая М18х1,5 12 шт в Нижнем Новгороде";"925.0";"275.0";"42.3";"54.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/gayki_kolesnye_gazel_otkrytaya_m18h15_12_sht_7712595375"
"Фитинг """"мама"""" внутренняя М12х1, внешняя М16 х 1.5";"_Фитинг_""""м";"950.0";"Avito";"Гайка 12х1.5 конус. внутренний шестигранник в Уфе";"75.0";"-575.0";"-88.5";"54.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/gayka_12h1.5_konus._vnutrenniy_shestigrannik_4087849446"
"Фитинг """"мама"""" внутренняя М12х1, внешняя М16 х 1.5";"_Фитинг_""""м";"950.0";"Avito";"Zlatka Замок магнитный FMK-M01 5 х 11 мм 5 х 5 шт в Новосибирске";"1430.0";"780.0";"120.0";"54.0";"https://www.avito.ru/novosibirsk/kollektsionirovanie/zlatka_zamok_magnitnyy_fmk-m01_5_h_11_mm_5_h_5_sht_2513050227"
"Фитинг """"мама"""" внутренняя М12х1, внешняя М16 х 1.5";"_Фитинг_""""м";"950.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-550.0";"-84.6";"54.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"H666-31CN Фитинг HEL """"Мама"""" под крепление скобой без вставки M10 x 1.00 Metric";"H666-31CN_H666-31CN_";"650.0";"Не найдено";"";"";"";"";"";""
"H670-31CN Фитинг """"Мама"""", M10 x 1.00 Metric";"H670-31CN_H670-31CN_";"900.0";"Не найдено";"";"";"";"";"";""
"H692-03-06c Фитинг Банджо HEL 6мм прямой длина 45 мм";"H692-03_H692-03-06";"700.0";"Не найдено";"";"";"";"";"";""
"H692-03-06c Фитинг Банджо HEL 6мм прямой длина 60 мм";"H692-03_H692-03-06";"950.0";"Не найдено";"";"";"";"";"";""
"Гильза H707-03C";"H707-03C_Гильза_H70";"250.0";"Не найдено";"";"";"";"";"";""
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Замок кодовый круглый / Замок навесной металлическ в Москве";"332.0";"-568.0";"-63.1";"57.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_kodovyy_kruglyy_zamok_navesnoy_metallichesk_4566564603"
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Замок кодовый круглый / Замок навесной металлическ в Москве";"332.0";"-568.0";"-63.1";"57.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_kodovyy_kruglyy_zamok_navesnoy_metallichesk_4566564603"
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Замки дверей митсубиси спейс стар в Михнево";"1500.0";"600.0";"66.7";"56.0";"https://www.avito.ru/mihnevo/zapchasti_i_aksessuary/zamki_dverey_mitsubisi_speys_star_4567219562"
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Замки дверей митсубиси спейс стар в Михнево";"1500.0";"600.0";"66.7";"56.0";"https://www.avito.ru/mihnevo/zapchasti_i_aksessuary/zamki_dverey_mitsubisi_speys_star_4567219562"
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Заклепки из нержавейки в Нижнем Новгороде";"4.0";"-896.0";"-99.6";"54.0";"https://www.avito.ru/nizhniy_novgorod/remont_i_stroitelstvo/zaklepki_iz_nerzhaveyki_4709978321"
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Заклепки из нержавейки в Нижнем Новгороде";"4.0";"-896.0";"-99.6";"54.0";"https://www.avito.ru/nizhniy_novgorod/remont_i_stroitelstvo/zaklepki_iz_nerzhaveyki_4709978321"
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Замок кодовый круглый / Замок навесной металлическ в Москве";"332.0";"-568.0";"-63.1";"57.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_kodovyy_kruglyy_zamok_navesnoy_metallichesk_4566564603"
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Замок кодовый круглый / Замок навесной металлическ в Москве";"332.0";"-568.0";"-63.1";"57.0";"https://www.avito.ru/moskva/bytovaya_tehnika/zamok_kodovyy_kruglyy_zamok_navesnoy_metallichesk_4566564603"
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Замки дверей митсубиси спейс стар в Михнево";"1500.0";"600.0";"66.7";"56.0";"https://www.avito.ru/mihnevo/zapchasti_i_aksessuary/zamki_dverey_mitsubisi_speys_star_4567219562"
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Замки дверей митсубиси спейс стар в Михнево";"1500.0";"600.0";"66.7";"56.0";"https://www.avito.ru/mihnevo/zapchasti_i_aksessuary/zamki_dverey_mitsubisi_speys_star_4567219562"
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Заклепки из нержавейки в Нижнем Новгороде";"4.0";"-896.0";"-99.6";"54.0";"https://www.avito.ru/nizhniy_novgorod/remont_i_stroitelstvo/zaklepki_iz_nerzhaveyki_4709978321"
"Вогнутый выпуклый адаптор метрический М/М из нержавеющей стали";"_Вогнутый_в";"900.0";"Avito";"Заклепки из нержавейки в Нижнем Новгороде";"4.0";"-896.0";"-99.6";"54.0";"https://www.avito.ru/nizhniy_novgorod/remont_i_stroitelstvo/zaklepki_iz_nerzhaveyki_4709978321"
"Датчик давления тормозной HBPS 160-32C М10х1,25";"160-32C_Датчик_дав";"950.0";"Avito";"Гайка колесная Конус М12x1,25 L28 10шт в Серпухове";"1000.0";"50.0";"5.3";"57.0";"https://www.avito.ru/serpuhov/zapchasti_i_aksessuary/gayka_kolesnaya_konus_m12x125_l28_10sht_3704764586"
"Датчик давления тормозной HBPS 160-32C М10х1,25";"160-32C_Датчик_дав";"950.0";"Avito";"Гайка колёсная М12х1.25-44 хром конус, ключ 19 в Москве";"1800.0";"850.0";"89.5";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayka_kolesnaya_m12h1.25-44_hrom_konus_klyuch_19_3976560450"
"Датчик давления тормозной HBPS 160-32C М10х1,25";"160-32C_Датчик_дав";"950.0";"Avito";"Гайки колесные м12х1.5-35мм конус 19кл в Москве";"1200.0";"250.0";"26.3";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_m12h1.5-35mm_konus_19kl_4587370755"
"Датчик давления тормозной HBPS 160-32C М10х1,25";"160-32C_Датчик_дав";"950.0";"Avito";"Гайка колёсная М12x1.5x32 хром конус, ключ 17 в Москве";"1000.0";"50.0";"5.3";"54.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayka_kolesnaya_m12x1.5x32_hrom_konus_klyuch_17_4267078337"
"Датчик давления тормозной HBPS 160-32C М10х1,25";"160-32C_Датчик_дав";"950.0";"Avito";"Гайка колёсная М12x1.25x35 конус, ключ 19 в Москве";"1200.0";"250.0";"26.3";"54.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayka_kolesnaya_m12x1.25x35_konus_klyuch_19_4395368487"
"HLL-001 Локатор HEL";"HLL-001_HLL-001_Ло";"400.0";"Не найдено";"";"";"";"";"";""
"HLL-002 Локатор HEL Nylon Car Line (Impreza) для Dash 03";"HLL-002_HLL-002_Ло";"350.0";"Не найдено";"";"";"";"";"";""
"HLL-003 Локатор HEL Nylon Single Hole для Dash 03";"HLL-003_HLL-003_Ло";"450.0";"Не найдено";"";"";"";"";"";""
"HLL-005 Локатор HEL Nylon EVO для Dash 03";"HLL-005_HLL-005_Ло";"350.0";"Не найдено";"";"";"";"";"";""
"HLL-006 Локатор HEL Nylon Car Line для Dash 03";"HLL-006_HLL-006_Ло";"350.0";"Не найдено";"";"";"";"";"";""
"HLL-007 Локатор HEL резиновый для Dash 03";"HLL-007_HLL-007_Ло";"400.0";"Avito";"Заклёпка разрезная AL/AL 4,0x21 в Москве";"5000.0";"4600.0";"1150.0";"55.0";"https://www.avito.ru/moskva/remont_i_stroitelstvo/zaklepka_razreznaya_alal_40x21_3615619577"
"HLL-007 Локатор HEL резиновый для Dash 03";"HLL-007_HLL-007_Ло";"400.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-300.0";"-75.0";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"HLL-009 Удерживающий зажим HEL (Bird Clip)";"HLL-009_HLL-009_Уд";"50.0";"Не найдено";"";"";"";"";"";""
"Nylon Фиксатор для Dash 03";"_Nylon_Фикс";"300.0";"Не найдено";"";"";"";"";"";""
"HLONG Вставка HEL универсальная 53 mm";"_HLONG_Вста";"850.0";"Avito";"Заклёпка разрезная AL/AL 4,0x21 в Москве";"5000.0";"4150.0";"488.2";"55.0";"https://www.avito.ru/moskva/remont_i_stroitelstvo/zaklepka_razreznaya_alal_40x21_3615619577"
"HLONG Вставка HEL универсальная 53 mm";"_HLONG_Вста";"850.0";"Avito";"Гайка M25х1.5 никелированая латунь DKC 6006-25 в Курске";"700.0";"-150.0";"-17.6";"55.0";"https://www.avito.ru/kursk/remont_i_stroitelstvo/gayka_m25h1.5_nikelirovanaya_latun_dkc_6006-25_7433345624"
"HLONG Вставка вогнутая HEL";"_HLONG_Вста";"800.0";"Avito";"Заклёпка разрезная AL/AL 4,0x21 в Москве";"5000.0";"4150.0";"488.2";"55.0";"https://www.avito.ru/moskva/remont_i_stroitelstvo/zaklepka_razreznaya_alal_40x21_3615619577"
"HLONG Вставка вогнутая HEL";"_HLONG_Вста";"800.0";"Avito";"Гайка M25х1.5 никелированая латунь DKC 6006-25 в Курске";"700.0";"-150.0";"-17.6";"55.0";"https://www.avito.ru/kursk/remont_i_stroitelstvo/gayka_m25h1.5_nikelirovanaya_latun_dkc_6006-25_7433345624"
"Вставка в фитинги универсальная средняя 44 mm";"_Вставка_в_";"400.0";"Avito";"Скоба замка двери средняя в Москве";"495.0";"95.0";"23.8";"58.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/skoba_zamka_dveri_srednyaya_4708695894"
